순번,의료기관명,시도명,시군구명,주소,형태
8533,박상철신경과의원,대전광역시,서구,대전광역시 서구 문예로 65 5층 (둔산동) ,의원
8534,우리한의원,인천광역시,미추홀구,인천광역시 미추홀구 독배로 311 4층 407호 (용현동  비젼프라자),의원
8535,미서울치과의원,경기도,광주시,경기도 광주시 양벌로 197 백마빌딩 2층 (양벌동) ,의원
8536,여성아이병원,대구광역시,달서구,대구광역시 달서구 월배로 141 (진천동) ,병원
8537,상쾌한속내과의원,경기도,시흥시,경기도 시흥시 삼미시장1길 5 3층 (신천동),의원
8538,평촌우리병원,경기도,안양시 동안구,경기도 안양시 동안구 관악대로 221 지하2-지상7층 (비산동) ,병원
8539,신웅식내과의원,서울특별시,노원구,서울특별시 노원구 동일로 1044 2층 (공릉동),의원
8540,잠실하늘정신건강의학과의원,서울특별시,송파구,서울특별시 송파구 송파대로 558 월드타워빌딩 2층 201호 (신천동) ,의원
8541,미서울연세치과의원,서울특별시,동작구,서울특별시 동작구 동작대로29길 9 2층 (사당동),의원
8542,김재성치과의원,전라남도,장성군,전라남도 장성군 장성읍 영천로 136-2 ,의원
8543,늘좋은한의원,경기도,성남시 수정구,경기도 성남시 수정구 남문로 70 2층 (태평동),의원
8544,아이파크몰의원,서울특별시,용산구,서울특별시 용산구 한강대로23길 55 (한강로3가  용산민자역사),의원
8545,민이비인후과의원,경기도,수원시 권선구,경기도 수원시 권선구 호매실로218번길 128 3층 (호매실동),의원
8546,권내과의원,충청남도,서산시,충청남도 서산시 안견로 178 2층 (동문동),의원
8547,속튼튼내과의원,대구광역시,달서구,대구광역시 달서구 진천로 93 (대천동),의원
8548,재홍의원,경상남도,거제시,경상남도 거제시 중곡로 15 (고현동),의원
8549,의료법인영훈의료재단 유성선병원,대전광역시,유성구,대전광역시 유성구 북유성대로 93 (지족동),병원
8550,의료법인소망의료재단 가나안요양병원,전라남도,해남군,전라남도 해남군 마산면 마산로 433-15 ,병원
8551,성모가정의원,충청북도,음성군,충청북도 음성군 금왕읍 무극로 290,의원
8552,연세나노치과의원,경기도,성남시 분당구,경기도 성남시 분당구 서현로 192 3층 302호 (서현동  야베스밸리) ,의원
8553,박정권소아청소년과의원,경상북도,칠곡군,경상북도 칠곡군 석적읍 유학로 18 2층,의원
8554,솜씨좋은치과의원,제주특별자치도,제주시,제주특별자치도 제주시 건주로 31 4층 (도련일동) ,의원
8555,김재연 박동옥치과의원,대구광역시,중구,대구광역시 중구 국채보상로 540-2 (상서동),의원
8556,서울치과의원,충청북도,진천군,충청북도 진천군 진천읍 중앙동7길 1,의원
8557,한마음이비인후과의원,경기도,양주시,경기도 양주시 회정로 134 (덕정동  두리테크 308호),의원
8558,전치과의원,울산광역시,울주군,울산광역시 울주군 언양읍 동문길 72,의원
8559,광은치과의원,경기도,남양주시,경기도 남양주시 진접읍 장현로 64 ,의원
8560,조정익한의원,경기도,김포시,경기도 김포시 풍무로 112 2층 (풍무동  미산빌딩) ,의원
8561,손영진치과의원,경상북도,구미시,경상북도 구미시 옥계북로 22 (옥계동),의원
8562,최치과의원,서울특별시,동대문구,서울특별시 동대문구 전농로 91 (답십리동) ,의원
8563,신례원의원,충청남도,예산군,충청남도 예산군 예산읍 창말로 34,의원
8564,송파박내과의원,서울특별시,송파구,서울특별시 송파구 가락로 177 1층 (송파동  은혜와진리교회),의원
8565,서울가정의원,서울특별시,서대문구,서울특별시 서대문구 증가로20가길 89 2층 (북가좌동  양지빌딩),의원
8566,제일성모가정의학과의원,서울특별시,마포구,서울특별시 마포구 월드컵북로 137 3층 301호 (성산동  제일성모메디칼센터),의원
8567,다나의원,광주광역시,남구,광주광역시 남구 용대로 144 (방림동) ,의원
8568,선한목자병원,서울특별시,강남구,서울특별시 강남구 논현로 507 (역삼동  성지하이츠3차빌딩 2층 3층일부),병원
8569,이정열내과의원,강원특별자치도,춘천시,강원특별자치도 춘천시 춘주로 151 2층 (퇴계동) ,의원
8570,프라임치과의원,경기도,화성시,경기도 화성시 동탄지성로 320 304호 (반월동  신풍프라자) ,의원
8571,김정규이비인후과의원,경기도,성남시 분당구,경기도 성남시 분당구 내정로 170 301 302호 (수내동  동신파크빌딩),의원
8572,이기영이비인후과의원,전라남도,나주시,전라남도 나주시 나주로 201 (성북동),의원
8573,조균석내과의원,서울특별시,강서구,서울특별시 강서구 공항대로41길 65 305호 (등촌동  그랜드상가),의원
8574,양산한의원,광주광역시,북구,광주광역시 북구 양산로 54 2층 (양산동),의원
8575,박내과의원,서울특별시,양천구,서울특별시 양천구 신월로 165 2층 (신월동),의원
8576,365열린의원,서울특별시,강동구,서울특별시 강동구 올림픽로 664 3층 (천호동  대우한강베네시티) ,의원
8577,천상열내과의원,전북특별자치도,군산시,전북특별자치도 군산시 축동안3길 3 2층 (수송동) ,의원
8578,예향치과의원,경기도,용인시 수지구,경기도 용인시 수지구 성복2로 84 상가동 3층 307호 (성복동  엘지빌리지1차) ,의원
8579,장이비인후과의원,대구광역시,동구,대구광역시 동구 신암로 80 201호 (신암동  강산해피타워),의원
8580,평화한의원,서울특별시,동대문구,서울특별시 동대문구 약령중앙로 14-8 (제기동),의원
8581,하나로연합의원,충청남도,논산시,충청남도 논산시 연산면 청동로 18 2층,의원
8582,제주대항외과의원,제주특별자치도,제주시,제주특별자치도 제주시 고마로 53 (일도이동) ,의원
8583,고양연세의원,경기도,고양시 덕양구,경기도 고양시 덕양구 푸른마을로 6 304호 312호 (고양동  고양 e PLAZA),의원
8584,다솜연세치과의원,경기도,군포시,경기도 군포시 용호2로 61 305호 (당동  무광프라자) ,의원
8585,김용기내과의원,울산광역시,동구,울산광역시 동구 전하로 2 (전하동) ,의원
8586,매화가정의학과의원,경기도,시흥시,경기도 시흥시 매화1로 3 (매화동) ,의원
8587,경기도의료원 이천병원,경기도,이천시,경기도 이천시 경충대로 2742 (관고동) ,병원
8588,강이비인후과의원,경상남도,진주시,경상남도 진주시 촉석로 188 (대안동),의원
8589,에이치엘의원,서울특별시,영등포구,서울특별시 영등포구 여의공원로 101 119호 (여의도동  국민일보빌딩),의원
8590,의료법인현백의료재단사상고려병원,부산광역시,사상구,부산광역시 사상구 사상로 282 280일부 (덕포동) ,병원
8591,정가정의학과의원,경기도,화성시,경기도 화성시 효행로1156번길 14 201호 (병점동) ,의원
8592,미래성모이비인후과의원,경기도,성남시 중원구,경기도 성남시 중원구 산성대로 526 가동 2층 1호 (은행동),의원
8593,정병오내과의원,울산광역시,동구,울산광역시 동구 진성14길 118 2층 201호 (전하동),의원
8594,서울덴토피아치과의원,경기도,고양시 일산동구,경기도 고양시 일산동구 중앙로1261번길 55 4층 401호 (장항동),의원
8595,장스내과의원,서울특별시,중랑구,서울특별시 중랑구 망우로 411 A동 2층 (망우동  장스빌딩),의원
8596,더희망찬병원,부산광역시,금정구,부산광역시 금정구 부곡로 130 (부곡동) ,병원
8597,본연합의원,경기도,고양시 일산서구,경기도 고양시 일산서구 하이파크3로78번길 1 4층 2호 (덕이동  리더스프라자),의원
8598,연세마취통증의학과의원,전라남도,장흥군,전라남도 장흥군 장흥읍 동교1길 8,의원
8599,본정형외과의원,부산광역시,수영구,부산광역시 수영구 수영로725번길 4 (수영동) ,의원
8600,원광대학교 치과병원,전북특별자치도,익산시,전북특별자치도 익산시 무왕로 895 (신동) ,병원
8601,아름다운치과의원,부산광역시,금정구,부산광역시 금정구 중앙대로 2101 3층 (남산동) ,의원
8602,연세베스트내과의원,경기도,고양시 일산동구,경기도 고양시 일산동구 위시티4로 46 201-203  204 일부  306호 (식사동  위시티일산자이2단지아파트) ,의원
8603,미래산부인과의원,강원특별자치도,춘천시,강원특별자치도 춘천시 중앙로 118 (소양로4가) ,의원
8604,해인의원,경상남도,합천군,경상남도 합천군 합천읍 충효로 98-14,의원
8605,광주광역시북구보건소,광주광역시,북구,광주광역시 북구 우치로 65 (중흥동),보건기관
8606,다사랑의원,제주특별자치도,제주시,제주특별자치도 제주시 신대로 128 (연동) ,의원
8607,제일의원,전라남도,완도군,전라남도 완도군 완도읍 장보고대로 264 2층,의원
8608,우리신경외과의원,경상남도,진주시,경상남도 진주시 솔밭로 133 1 2 3 5층 (상대동),의원
8609,우리치과의원,인천광역시,부평구,인천광역시 부평구 마장로 435 (청천동),의원
8610,충남의원,충청남도,부여군,충청남도 부여군 석성면 왕릉로 712 2층,의원
8611,규림한의원,충청남도,천안시 동남구,충청남도 천안시 동남구 만남로 36 광동빌딩 2층 (신부동) ,의원
8612,로덴치과의원,경상남도,창원시 의창구,경상남도 창원시 의창구 팔용로 419 (팔용동) ,의원
8613,오성제일의원,경기도,평택시,경기도 평택시 오성면 숙성시장길 34,의원
8614,서울드림내과의원,경기도,남양주시,경기도 남양주시 오남읍 진건오남로 813 4층 ,의원
8615,더윌치과의원,서울특별시,동작구,서울특별시 동작구 동작대로 21 양지빌딩 3층 (사당동) ,의원
8616,봄날한의원,인천광역시,서구,인천광역시 서구 청라라임로 51 210호 (연희동  청라에일린의뜰),의원
8617,김명준내과의원,경상남도,김해시,경상남도 김해시 장유로 230 (부곡동  프리마빌딩) ,의원
8618,명성의원,부산광역시,수영구,부산광역시 수영구 수영성로 33-1 (수영동),의원
8619,미소탑의원,경기도,구리시,경기도 구리시 안골로 110 3층 (수택동  현민빌딩) ,의원
8620,신정형외과의원,경기도,구리시,경기도 구리시 검배로 102 (수택동) ,의원
8621,성심의원,대전광역시,서구,대전광역시 서구 신갈마로 46 상가동 4층 403호 (내동  롯데아파트),의원
8622,대덕한의원,충청남도,당진시,충청남도 당진시 신평면 신평시장2길 13 ,의원
8623,정림내과의원,대전광역시,서구,대전광역시 서구 정림로 58 2층 (정림동),의원
8624,영주한의원,경상북도,구미시,경상북도 구미시 구미중앙로 146 (원평동),의원
8625,유진의원,서울특별시,강서구,서울특별시 강서구 양천로 677 (염창동),의원
8626,조은의원,경상북도,구미시,경상북도 구미시 문장로 74-1 (도량동),의원
8627,하나인치과병원,부산광역시,동래구,부산광역시 동래구 명안로85번길 42 (명장동) ,병원
8628,김공수한의원,서울특별시,송파구,서울특별시 송파구 석촌호수로 70 건양빌딩 (잠실동),의원
8629,수정구보건소,경기도,성남시 수정구,경기도 성남시 수정구 수정로 218 (신흥동  수정구보건소),보건기관
8630,김정훈내과의원,서울특별시,송파구,서울특별시 송파구 삼전로 99 (잠실동  2층),의원
8631,논현맑은의원,인천광역시,남동구,인천광역시 남동구 앵고개로847번길 50 302호 (논현동  토브타워),의원
